query_player_id,query_name,query_position,query_age,query_fa,rec_1_player_id,rec_1_name,rec_1_position,rec_1_age,rec_1_similarity,rec_2_player_id,rec_2_name,rec_2_position,rec_2_age,rec_2_similarity,rec_3_player_id,rec_3_name,rec_3_position,rec_3_age,rec_3_similarity
665742,Juan Soto,OF,23,0,607680.0,Kevin Pillar,OF,33.0,0.6802830100059509,624585.0,Jorge Soler,OF,30.0,0.5881929397583008,592206.0,Nick Castellanos,OF,30.0,0.4763922095298767
665750,Leody Taveras,OF,23,0,607680.0,Kevin Pillar,OF,33.0,0.6719051003456116,624585.0,Jorge Soler,OF,30.0,0.4877620041370392,592206.0,Nick Castellanos,OF,30.0,0.4610555171966553
665862,Jazz Chisholm Jr.,2B,24,0,456781.0,Donovan Solano,2B,34.0,0.6154714822769165,,,,,,,,,,
665926,Andrés Giménez,2B,23,0,456781.0,Donovan Solano,2B,34.0,0.7718505859375,,,,,,,,,,
666158,Gavin Lux,OF,24,0,607680.0,Kevin Pillar,OF,33.0,0.7707884311676025,592206.0,Nick Castellanos,OF,30.0,0.6110275983810425,624585.0,Jorge Soler,OF,30.0,0.5256741642951965
666160,Mickey Moniak,OF,24,0,607680.0,Kevin Pillar,OF,33.0,0.6309581995010376,624585.0,Jorge Soler,OF,30.0,0.5405043363571167,592206.0,Nick Castellanos,OF,30.0,0.4097443222999573
666176,Jo Adell,OF,23,0,607680.0,Kevin Pillar,OF,33.0,0.6863270998001099,592206.0,Nick Castellanos,OF,30.0,0.43164271116256714,624585.0,Jorge Soler,OF,30.0,0.42771029472351074
666182,Bo Bichette,2B,24,0,456781.0,Donovan Solano,2B,34.0,0.6610339879989624,,,,,,,,,,
666185,Dylan Carlson,OF,23,0,592206.0,Nick Castellanos,OF,30.0,0.7354035973548889,624585.0,Jorge Soler,OF,30.0,0.7313445806503296,607680.0,Kevin Pillar,OF,33.0,0.6774954795837402
666915,Bobby Dalbec,1B,27,0,518692.0,Freddie Freeman,1B,32.0,0.8798863291740417,,,,,,,,,,
666969,Adolis García,OF,29,0,624585.0,Jorge Soler,OF,30.0,0.9525803327560425,592206.0,Nick Castellanos,OF,30.0,0.8731580972671509,607680.0,Kevin Pillar,OF,33.0,0.6533541679382324
666971,Lourdes Gurriel Jr.,INF,28,0,621035.0,Chris Taylor,INF,31.0,0.8961261510848999,592696.0,Eddie Rosario,INF,30.0,0.815788984298706,592626.0,Joc Pederson,INF,30.0,0.7730083465576172
667670,Brent Rooker,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.6757344603538513,592206.0,Nick Castellanos,OF,30.0,0.43366512656211853,624585.0,Jorge Soler,OF,30.0,0.4238421320915222
668227,Randy Arozarena,OF,27,0,592206.0,Nick Castellanos,OF,30.0,0.890205442905426,624585.0,Jorge Soler,OF,30.0,0.8617422580718994,607680.0,Kevin Pillar,OF,33.0,0.6465926170349121
668800,Andrew Knizner,C,27,0,,,,,,,,,,,,,,,
668804,Bryan Reynolds,OF,27,0,592206.0,Nick Castellanos,OF,30.0,0.9407792091369629,624585.0,Jorge Soler,OF,30.0,0.9367689490318298,607680.0,Kevin Pillar,OF,33.0,0.5175168514251709
668942,Josh Rojas,3B,28,0,592178.0,Kris Bryant,3B,30.0,0.7358565330505371,,,,,,,,,,
669134,Luis Campusano,C,23,0,,,,,,,,,,,,,,,
669221,Sean Murphy,C,27,0,,,,,,,,,,,,,,,
669222,Nick Senzel,3B,27,0,592178.0,Kris Bryant,3B,30.0,0.5559670925140381,,,,,,,,,,
669242,Tommy Edman,2B,27,0,456781.0,Donovan Solano,2B,34.0,0.7581195831298828,,,,,,,,,,
669256,Nick Solak,1B,27,0,518692.0,Freddie Freeman,1B,32.0,0.3087807893753052,,,,,,,,,,
669289,Santiago Espinal,3B,27,0,592178.0,Kris Bryant,3B,30.0,0.8231223821640015,,,,,,,,,,
669374,Keston Hiura,1B,25,0,518692.0,Freddie Freeman,1B,32.0,0.7990466952323914,,,,,,,,,,
669720,Austin Hays,INF,26,0,592696.0,Eddie Rosario,INF,30.0,0.8181272149085999,592626.0,Joc Pederson,INF,30.0,0.7435681223869324,656941.0,Kyle Schwarber,INF,29.0,0.621406614780426
670032,Nicky Lopez,3B,27,0,592178.0,Kris Bryant,3B,30.0,0.5511087775230408,,,,,,,,,,
670541,Yordan Alvarez,OF,25,0,624585.0,Jorge Soler,OF,30.0,0.9499046802520752,592206.0,Nick Castellanos,OF,30.0,0.9096977710723877,607680.0,Kevin Pillar,OF,33.0,0.4930914342403412
670623,Isaac Paredes,3B,23,0,592178.0,Kris Bryant,3B,30.0,0.754582941532135,,,,,,,,,,
671277,Luis García Jr.,2B,22,0,456781.0,Donovan Solano,2B,34.0,0.40802258253097534,,,,,,,,,,
672386,Alejandro Kirk,C,23,0,,,,,,,,,,,,,,,
672578,Carlos Hernández,C,25,0,,,,,,,,,,,,,,,
673357,Luis Robert Jr.,OF,24,0,592206.0,Nick Castellanos,OF,30.0,0.8888307809829712,624585.0,Jorge Soler,OF,30.0,0.8290102481842041,607680.0,Kevin Pillar,OF,33.0,0.6925963163375854
680777,Ryan Jeffers,C,25,0,,,,,,,,,,,,,,,
